id,vehicle_id,stop_id,delay,scheduled_time,actual_time,scheduled_time_12hr,actual_time_12hr,actual_delay
2101085,3024,CHEABARK,-66,1730231934,1730231868,03:58:54 PM,03:57:48 PM,-66
2101085,3024,CHEABOU1,-67,1730231972,1730231905,03:59:32 PM,03:58:25 PM,-67
2101085,3024,CHEAMCNA,-62,1730232039,1730231977,04:00:39 PM,03:59:37 PM,-62
2101085,3024,MCNAVIC3,-74,1730232095,1730232021,04:01:35 PM,04:00:21 PM,-74
2101085,3024,MCNAVIC1,-73,1730232116,1730232043,04:01:56 PM,04:00:43 PM,-73
2101085,3024,MCNAHUR1,-59,1730232166,1730232107,04:02:46 PM,04:01:47 PM,-59
2101085,3024,HUROVES1,-63,1730232232,1730232169,04:03:52 PM,04:02:49 PM,-63
2101085,3024,HUROHIG1,0,1730232300,1730232300,04:05:00 PM,04:05:00 PM,0
2101085,3024,HUROWEB1,-18,1730232383,1730232365,04:06:23 PM,04:06:05 PM,-18
2101085,3024,HUROSAN1,-20,1730232437,1730232417,04:07:17 PM,04:06:57 PM,-20
2101085,3024,BECKTOUK,-30,1730232502,1730232472,04:08:22 PM,04:07:52 PM,-30
2101085,3024,BECKLANC,-38,1730232532,1730232494,04:08:52 PM,04:08:14 PM,-38
2101085,3024,BECKLANG,-46,1730232554,1730232508,04:09:14 PM,04:08:28 PM,-46
2101085,3024,BECKTUDO,-53,1730232575,1730232522,04:09:35 PM,04:08:42 PM,-53
2101085,3024,BECKSORR,-48,1730232602,1730232554,04:10:02 PM,04:09:14 PM,-48
2101085,3024,SORRPERT,-54,1730232653,1730232599,04:10:53 PM,04:09:59 PM,-54
2101085,3024,SORRHURO,-51,1730232685,1730232634,04:11:25 PM,04:10:34 PM,-51
2101085,3024,OAKVHURO,-84,1730232720,1730232636,04:12:00 PM,04:10:36 PM,-84
2110361,3030,SARNWES2,245,1730229121,1730229366,03:12:01 PM,03:16:06 PM,245
2110361,3030,SARNBRES,166,1730229239,1730229405,03:13:59 PM,03:16:45 PM,166
2110361,3030,SARNSLEI,93,1730229355,1730229448,03:15:55 PM,03:17:28 PM,93
2110361,3030,SARNLEYT,11,1730229490,1730229501,03:18:10 PM,03:18:21 PM,11
2110361,3030,WONDSAR2,0,1730229660,1730229660,03:21:00 PM,03:21:00 PM,0
2110361,3030,WONDBEA2,-89,1730229807,1730229718,03:23:27 PM,03:21:58 PM,-89
2110361,3030,WONDFAR4,-89,1730229876,1730229787,03:24:36 PM,03:23:07 PM,-89
2110361,3030,WONDFAR2,-66,1730229911,1730229845,03:25:11 PM,03:24:05 PM,-66
2110361,3030,WONDOXF2,0,1730229960,1730229960,03:26:00 PM,03:26:00 PM,0
2110361,3030,WONDOXF4,-5,1730229999,1730229994,03:26:39 PM,03:26:34 PM,-5
2110361,3030,WONDKIW2,-25,1730230045,1730230020,03:27:25 PM,03:27:00 PM,-25
2110361,3030,WONDRIV2,-52,1730230097,1730230045,03:28:17 PM,03:27:25 PM,-52
2110361,3030,WONDSPRI,-146,1730230310,1730230164,03:31:50 PM,03:29:24 PM,-146
2110361,3030,WONDROSE,-163,1730230368,1730230205,03:32:48 PM,03:30:05 PM,-163
2110361,3030,WONDCOM2,-138,1730230468,1730230330,03:34:28 PM,03:32:10 PM,-138
2110361,3030,WONDVIL2,-133,1730230505,1730230372,03:35:05 PM,03:32:52 PM,-133
2110361,3030,WONDVIS4,-142,1730230564,1730230422,03:36:04 PM,03:33:42 PM,-142
2110361,3030,WESTMAL4,0,1730230620,1730230620,03:37:00 PM,03:37:00 PM,0
2110361,3030,VISCWON1,-2,1730230680,1730230678,03:38:00 PM,03:37:58 PM,-2
2110361,3030,VISCWON5,-15,1730230714,1730230699,03:38:34 PM,03:38:19 PM,-15
2110361,3030,WONDMMA4,-52,1730230798,1730230746,03:39:58 PM,03:39:06 PM,-52
2110361,3030,WONDMMA2,-69,1730230849,1730230780,03:40:49 PM,03:39:40 PM,-69
2110361,3030,WONDPVA2,-70,1730230905,1730230835,03:41:45 PM,03:40:35 PM,-70
2110361,3030,WONDPVA4,-91,1730230946,1730230855,03:42:26 PM,03:40:55 PM,-91
2110361,3030,SOUTWON1,-79,1730231016,1730230937,03:43:36 PM,03:42:17 PM,-79
2110361,3030,SOUTSING,-138,1730231091,1730230953,03:44:51 PM,03:42:33 PM,-138
2110361,3030,SOUTAND1,0,1730231160,1730231160,03:46:00 PM,03:46:00 PM,0
2110361,3030,SOUTSPRI,-17,1730231198,1730231181,03:46:38 PM,03:46:21 PM,-17
2110361,3030,SOUTNOD1,-28,1730231238,1730231210,03:47:18 PM,03:46:50 PM,-28
2110361,3030,SOUTNOD3,-49,1730231267,1730231218,03:47:47 PM,03:46:58 PM,-49
2110361,3030,SOUTWHA1,-26,1730231335,1730231309,03:48:55 PM,03:48:29 PM,-26
2110361,3030,SOUTWHA3,-35,1730231361,1730231326,03:49:21 PM,03:48:46 PM,-35
2110361,3030,SOUTWHOK,-57,1730231423,1730231366,03:50:23 PM,03:49:26 PM,-57
2110361,3030,SOUTJAL1,-48,1730231526,1730231478,03:52:06 PM,03:51:18 PM,-48
2110361,3030,SOUTDUL1,-54,1730231557,1730231503,03:52:37 PM,03:51:43 PM,-54
2110361,3030,SOUTNIX1,-73,1730231595,1730231522,03:53:15 PM,03:52:02 PM,-73
